imdb_title_id,total_votes,mean_vote
tt6714558,150,4.1
tt6716912,504,3.8
tt6718730,1833,8
tt6719566,124,5.7
tt6719840,372,6.4
tt6720438,122,6.1
tt6720618,1465,6.8
tt6720802,3480,7.5
tt6720900,105,6.8
tt6721358,206,7.6
tt6721424,328,8.4
tt6721848,3556,6.1
tt6722030,12126,5.7
tt6722726,1218,7
tt6722870,371,5.9
tt6723182,369,5.3
tt6723494,228,4.5
tt6723592,60922,8
tt6725014,3744,8.4
tt6725484,725,7.8
tt6726070,267,6.9
tt6727296,2254,7.5
tt6727598,1340,6.1
tt6728096,5099,5.9
tt6728390,1413,8.3
tt6729000,1057,5.2
tt6730898,3087,8
tt6730970,1327,7.9
tt6731636,951,6.9
tt6732748,466,4.8
tt6733368,437,6.9
tt6733372,178,6.6
tt6734886,1218,7.8
tt6734984,3206,6.1
tt6735034,535,3.2
tt6735094,131,4.9
tt6735670,522,2.5
tt6735678,213,5.9
tt6735740,1239,9.4
tt6735754,610,6.2
tt6736198,1888,6
tt6736812,588,6.9
tt6737766,1647,7.6
tt6737944,101,7.5
tt6738046,141,5.9
tt6738136,34350,6.3
tt6739796,629,6
tt6740154,502,6.6
tt6741368,1378,7.3
tt6741568,476,6
tt6742252,39989,7.5
tt6743942,464,6.7
tt6744044,4145,6
tt6744360,563,5.4
tt6744988,194,5.3
tt6745550,1797,8.2
tt6745824,158,6.8
tt6746304,2198,6.7
tt6747192,192,7.5
tt6747224,588,7.6
tt6747242,1438,7.7
tt6747420,1590,6
tt6747818,1597,5.7
tt6748030,165,6
tt6748042,118,6.9
tt6748466,4678,6.7
tt6749072,132,7.2
tt6749318,2456,4.4
tt6750506,155,5.9
tt6750796,115,6.2
tt6750852,666,8.4
tt6750884,1163,7.2
tt6750888,193,7.4
tt6750962,192,7.5
tt6751106,262,6
tt6751668,470931,8.5
tt6752320,237,4.2
tt6752992,13855,7.6
tt6753132,508,6.6
tt6754546,147,8.1
tt6754750,821,6.5
tt6755366,1873,7.8
tt6755892,2444,8.1
tt6756326,193,4.2
tt6758862,204,3.3
tt6759686,177,4.9
tt6760704,153,7.2
tt6760876,6601,5.8
tt6761474,477,5.8
tt6763252,12028,7.4
tt6763794,242,6.5
tt6766376,123,5.6
tt6767852,247,8.2
tt6768558,234,7.1
tt6768578,21080,7.2
tt6769280,6462,6
tt6769326,622,6.3
tt6769508,3906,7.2
tt6770034,178,7.8
tt6770758,213,6.6
tt6771444,251,4.4
tt6771678,396,8
tt6772418,184,7.6
tt6772524,1038,6.7
tt6772804,10536,4.6
tt6772874,1330,6.9
tt6772946,786,5.5
tt6772950,45088,5.4
tt6773126,438,6.8
tt6774106,1138,6.6
tt6774126,232,5.3
tt6774212,3881,5.6
tt6774420,1252,7.8
tt6774538,240,6.9
tt6774588,669,6.2
tt6774786,10937,6.5
tt6776106,2162,7
tt6776462,1511,7.2
tt6776572,1576,7
tt6777056,2377,6.7
tt6777170,1409,6.8
tt6777338,11573,6.7
tt6777370,1848,6.8
tt6779396,127,7.2
tt6781982,32865,5.7
tt6782276,1306,5.8
tt6782708,654,6.6
tt6785134,106,6.8
tt6785292,344,7.7
tt6786690,153,4.6
tt6787076,1009,7.2
tt6788622,100,8.2
tt6788904,373,8.3
tt6788930,193,6.5
tt6788942,16805,7.8
tt6789158,152,7.8
tt6789174,1300,5.8
tt6789386,729,7.6
tt6791096,47051,5.6
tt6791238,1522,4.6
tt6791730,4477,7.2
tt6791886,1433,5.8
tt6792282,7771,7.7
tt6792478,258,3.6
tt6793280,2571,5.4
tt6793580,8400,7.5
tt6793710,469,6.8
tt6793878,103,6.4
tt6796028,164,7.2
tt6796742,866,6.5
tt6797204,253,6.9
tt6797218,156,5.5
tt6797946,149,6.6
tt6798766,164,5.1
tt6800942,519,7.7
tt6801218,416,6.1
tt6802308,27885,5.3
tt6802540,169,6.1
tt6802950,274,4.8
tt6803046,18996,6.6
tt6803170,104,4.1
tt6803180,281,5.9
tt6803212,4585,6.4
tt6803924,324,6
tt6803946,165,6.7
tt6804986,119,5.6
tt6805302,1259,7.1
tt6805328,282,6.1
tt6805354,1024,7.1
tt6805422,577,5.9
tt6806448,158617,6.8
tt6806524,128,5.8
tt6807256,529,7.7
tt6807324,260,5.7
tt6808064,473,6.9
tt6809030,2103,7.7
tt6809094,545,6.5
tt6809496,521,5.6
tt6809936,104,6.4
tt6811018,14010,6.1
tt6811992,240,5.8
tt6813056,128,6.5
tt6814080,1038,5.7
tt6814106,104,5.8
tt6814214,403,5.8
tt6814252,616,6.5
tt6814914,1208,7.3
tt6815482,501,8.6
tt6816070,1612,7.8
tt6816388,828,5
tt6817202,257,6.6
tt6817944,2212,6.9
tt6818118,320,6.6
tt6818140,175,5.2
tt6818880,355,6.3
tt6819126,339,4.4
tt6819310,166,6
tt6819948,107,6.4
tt6820184,313,4.1
tt6820256,39648,6.9
tt6820324,1762,6.2
tt6821012,17692,5.2
tt6821870,398,7
tt6822514,103,6.8
tt6822518,1596,7.5
tt6823080,145,4.9
tt6823246,149,6.1
tt6823368,197883,6.7
tt6823698,429,3.8
tt6824598,375,6.8
tt6825826,121,7.9
tt6826438,20366,8.1
tt6827298,165,7.5
tt6827388,208,4.7
tt6827430,121,7.2
tt6827584,181,7.7
tt6828390,4755,7.1
tt6828530,149,7.1
tt6829180,5517,5.2
tt6830412,770,5.5
tt6830716,296,3.5
tt6830780,2688,6.3
tt6831724,467,5.3
tt6832138,487,5.4
tt6832388,4170,5.8
tt6832682,377,7.5
tt6832936,178,6.6
tt6833470,570,3.2
tt6833964,383,6.4
tt6834916,1015,5.2
tt6835498,1401,7
tt6835804,480,6.6
tt6835806,139,6.9
tt6836462,386,6.3
tt6836936,14811,6.2
tt6837832,464,8.3
tt6838702,3779,6.7
tt6838918,1704,5.9
tt6840554,560,5.7
tt6840904,102,7.6
tt6840928,132,5.7
tt6841122,973,7.1
tt6841500,917,6.8
tt6841812,280,6.8
tt6842126,1161,5.2
tt6842446,124,3.5
tt6843446,457,3.6
tt6843704,179,6.1
tt6843812,8723,5.3
tt6844052,667,7
tt6844138,118,2.9
tt6845728,204,8
tt6845890,329,8.1
tt6846134,220,8.2
tt6846432,1312,7.4
tt6846510,149,6.5
tt6846530,169,8.3
tt6846664,408,8.8
tt6847792,168,7.4
tt6847810,337,8.9
tt6848094,141,6.1
tt6848602,1154,5
tt6849128,418,5.4
tt6850758,128,5.7
tt6850766,234,6.3
tt6850820,49016,6.7
tt6851430,438,7.4
tt6851966,247,6
tt6852206,178,8.8
tt6852272,128,6.4
tt6852284,239,6.1
tt6852534,2962,7.8
tt6852872,6228,5.9
tt6853580,344,4.9
tt6853910,223,5.6
tt6853930,235,5.3
tt6853934,367,6
tt6853994,451,6.7
tt6854672,3461,6.2
tt6856132,341,7.5
tt6856592,741,6.2
tt6857040,1010,4.9
tt6857084,142,5.6
tt6857112,210015,6.7
tt6857166,24375,6.3
tt6857268,150,4.2
tt6857276,235,6.1
tt6857282,348,6.1
tt6857804,716,7.5
tt6857956,687,6.2
tt6857988,11563,6.6
tt6858002,114,4.9
tt6858020,1005,6.5
tt6858470,178,5.8
tt6859344,428,4.5
tt6859352,6160,6.3
tt6859418,3252,5.9
tt6860812,440,7.3
tt6861402,181,6.3
tt6861726,4929,7.8
tt6861920,142,1.4
tt6862078,146,5.7
tt6862542,101,7.2
tt6862864,166,5.6
tt6863222,159,6.5
tt6863784,1124,5.4
tt6864006,173,5.8
tt6864046,11621,7
tt6864088,105,6.9
tt6864090,194,5.9
tt6864588,136,5.4
tt6865630,1022,6.1
tt6865690,21068,6.9
tt6866224,10486,6.2
tt6866290,125,7
tt6867290,357,8.7
tt6867650,379,5.7
tt6868684,232,6
tt6869362,2226,6.4
tt6869538,2153,6.4
tt6869782,214,6.1
tt6871426,223,4.3
tt6871634,219,5
tt6872436,1623,6.5
tt6873546,534,6.3
tt6873778,117,4.3
tt6874254,1355,4.9
tt6874488,188,6.5
tt6876356,158,3.3
tt6876488,254,5.5
tt6876788,217,5.5
tt6876854,770,5.9
tt6877164,1287,5.5
tt6878038,14480,8
tt6878378,10451,6.6
tt6878382,201,7
tt6878882,5766,7
tt6879318,325,5.4
tt6879472,113,6.4
tt6880058,880,1.9
tt6882604,4804,6.5
tt6882872,950,8.2
tt6884200,2896,5.5
tt6884380,260,6.8
tt6885114,174,5.9
tt6885804,237,4.7
tt6886062,347,6.5
tt6886080,849,6.3
tt6887248,1391,7.2
tt6887540,197,6.9
tt6887624,357,6.6
tt6888132,187,5.6
tt6888938,1266,4.5
tt6889032,3347,7.1
tt6889806,206,7.2
tt6890376,1650,6.9
tt6890582,4369,6
tt6890618,497,6
tt6890656,128,5.8
tt6891516,114,7.7
tt6891976,468,4.6
tt6892206,2161,6
tt6892250,117,6.2
tt6892276,383,5.7
tt6892340,1164,6.2
tt6892400,7840,6.9
tt6892446,1257,6.3
tt6892462,3506,6.4
tt6892950,220,5.7
tt6893370,362,5.8
tt6894872,207,6.8
tt6895284,2590,5.4
tt6895746,2571,5.7
tt6896536,6331,7.2
tt6898162,283,6.3
tt6899068,162,5.3
tt6899238,183,6.6
tt6899268,146,6.3
tt6900380,215,5.6
tt6900448,11521,7.1
tt6900584,128,8.2
tt6901252,979,6.2
tt6902000,109,2.9
tt6902676,30840,6.4
tt6902696,8695,6.2
tt6902722,122,6.1
tt6903084,184,5.9
tt6903200,592,7.2
tt6903440,8758,7.1
tt6903980,480,6.3
tt6904062,901,6.8
tt6904262,145,6.9
tt6904340,369,5.8
tt6905402,371,5.3
tt6905442,255,4.2
tt6905696,9500,5.4
tt6907804,516,4.2
tt6908274,36972,7.6
tt6908536,914,6.6
tt6908760,693,7
tt6909846,1873,7.1
tt6910006,1484,7.9
tt6910020,22835,7.8
tt6910380,99,5.5
tt6910730,206,6.5
tt6911418,115,6.1
tt6911608,75686,6.9
tt6912552,276,8.1
tt6912580,345,5.1
tt6913168,1520,5
tt6914122,2701,6.4
tt6914542,1911,6.2
tt6915176,548,9.4
tt6915208,391,7.4
tt6915596,2090,8
tt6916348,326,4.2
tt6916362,11473,7.5
tt6916502,1739,4.2
tt6916872,382,6.9
tt6917210,1004,6.3
tt6917242,922,6
tt6917272,267,5.5
tt6917290,798,6.1
tt6917314,1034,5.6
tt6917966,484,5.7
tt6918220,1505,6.5
tt6918790,119,5
tt6920356,7965,6.3
tt6921112,157,4.6
tt6921302,613,6.6
tt6921496,964,6.4
tt6921996,60393,6.4
tt6922018,435,8.5
tt6922062,110,6.8
tt6922804,114,3.6
tt6922972,521,6
tt6923386,288,6.4
tt6923462,3505,7.7
tt6923740,753,6.7
tt6923782,222,5.9
tt6923834,458,8.4
tt6923840,814,6
tt6923858,241,5.3
tt6924650,57789,6.8
tt6924682,126,4.7
tt6926260,121,7.6
tt6926356,128,6.3
tt6926486,1744,7
tt6927152,3001,6.4
tt6927316,580,5.9
tt6927492,339,5.7
tt6927880,359,6.3
tt6929604,191,4.8
tt6929642,7565,7.4
tt6931170,121,6.5
tt6931414,3613,7.2
tt6932340,240,5.3
tt6932818,1987,7.4
tt6933206,228,3.9
tt6933338,409,7.1
tt6933454,5930,6.8
tt6937368,1891,7.6
tt6937724,565,8.3
tt6938828,26276,7
tt6939372,626,6.2
tt6940692,455,7.7
tt6940696,336,8
tt6941560,176,6.6
tt6941654,105,6.5
tt6942194,732,5
tt6943580,203,8.1
tt6943854,190,6.7
tt6944552,154,7.3
tt6944688,199,7.7
tt6945500,102,3.7
tt6945932,426,5.7
tt6947294,570,5.8
tt6947528,410,6.2
tt6947800,111,6.7
tt6948326,1133,6.4
tt6949398,119,5
tt6949498,257,4.2
tt6949882,101,7.2
tt6950250,164,5.1
tt6950446,143,5.4
tt6951892,4074,4.9
tt6952230,108,7
tt6952604,4413,7.5
tt6952960,12343,6.7
tt6953076,2345,7.1
tt6953526,107,7.7
tt6953974,261,4.1
tt6954136,199,5.6
tt6954416,123,6.1
tt6955298,693,6.7
tt6956798,197,4.3
tt6957004,311,6.2
tt6957966,9346,6
tt6958014,2882,5.5
tt6958030,990,5.6
tt6958152,233,6.5
tt6958212,6998,6.8
tt6958520,342,4.1
tt6959256,160,6.1
tt6960220,174,5.4
tt6960736,409,5.2
tt6961808,701,6.1
tt6962204,489,5.3
tt6962260,389,6.1
tt6962436,344,6.9
tt6964520,415,6.5
tt6964554,339,5.5
tt6964562,841,5.7
tt6964844,252,5.1
tt6966044,807,7.9
tt6966538,281,6.5
tt6966692,341975,8.3
tt6967644,503,5.6
tt6967666,180,1.4
tt6967980,18115,7.7
tt6969814,102,3.3
tt6971114,707,6.5
tt6971752,8417,7.1
tt6972140,8829,7.3
tt6972212,132,4.8
tt6972372,747,5.9
tt6973360,368,7.3
tt6973386,2639,5.8
tt6973496,117,5.3
tt6973670,1315,5.7
tt6973828,109,6.5
tt6974196,248,6
tt6974888,232,4.7
tt6975046,134,5.7
tt6975420,145,7.5
tt6975598,499,5
tt6977240,4905,5.7
tt6977470,658,4.5
tt6978268,2147,7.6
tt6978954,924,5.8
tt6980546,15116,8.4
tt6980696,100,9.1
tt6980960,399,7.5
tt6981052,143,6.7
tt6981634,166,6
tt6981702,1806,6.7
tt6982104,1782,6
tt6982254,575,8.2
tt6982352,753,9.1
tt6982562,122,5.2
tt6982794,2107,6.2
tt6984258,1519,5
tt6984530,365,6.3
tt6984534,563,7
tt6985060,364,3.5
tt6985094,500,7.1
tt6985200,755,7.5
tt6985448,455,6.5
tt6986606,186,4.5
tt6986710,6039,6.6
tt6987760,430,3.3
tt6987770,23413,6.1
tt6987798,177,5.4
tt6988116,11248,4.1
tt6989180,237,5.2
tt6990206,33073,7.6
tt6990770,132,6.5
tt6992230,414,6.5
tt6992642,219,6
tt6992946,251,5.2
tt6993174,770,3.4
tt6994754,488,6.1
tt6995612,823,4.6
tt6996016,2234,7.9
tt6997642,533,7.3
tt6998228,223,6.1
tt6998408,322,5.6
tt6998518,59764,6.5
tt6998574,282,7.9
tt6998596,575,7.3
tt6998630,274,6.4
tt6998650,331,4.1
tt6999052,3042,7.6
tt7000942,330,2.7
tt7002116,299,5.7
tt7002122,154,3.7
tt7003976,282,6
tt7004152,112,6.9
tt7005164,389,5.7
tt7006206,709,6.4
tt7006426,164,5.8
tt7007696,1536,5.6
tt7007846,180,3.6
tt7008310,500,7.3
tt7008872,29188,7
tt7009250,378,6
tt7010156,1167,7.4
tt7010380,191,1.5
tt7010412,2848,7.6
tt7010456,168,5.1
tt7011436,413,5.9
tt7012864,1990,6.3
tt7013194,532,7.2
tt7013254,285,7.5
tt7013830,905,6.9
tt7014006,58961,7.4
tt7014110,1241,4.5
tt7014234,242,6.4
tt7014318,499,5.2
tt7014356,187,4.2
tt7014430,1877,6
tt7014694,294,5.7
tt7016254,4418,6.3
tt7018010,1834,6.4
tt7019806,101,5.7
tt7019812,1842,5.7
tt7019820,3018,7.8
tt7019842,16525,8.9
tt7019912,123,7
tt7019942,8238,8.4
tt7021088,347,6.8
tt7021508,621,5.8
tt7021758,121,6.6
tt7022402,622,7.2
tt7022404,1099,5.9
tt7022500,467,6.7
tt7023354,330,6.3
tt7023452,142,6.1
tt7023500,185,6
tt7023596,250,4.1
tt7025210,1322,6.8
tt7025388,2563,5.3
tt7025976,3866,6.4
tt7026370,323,5.1
tt7026672,17477,6.6
tt7027092,2145,5.4
tt7027278,8641,7.3
tt7027850,148,6.5
tt7028140,144,6.8
tt7028460,208,8
tt7028470,436,6.4
tt7029854,1970,4.8
tt7032958,237,4.9
tt7033192,234,6.2
tt7033498,303,7
tt7035302,220,6.1
tt7036332,212,8.3
tt7037156,157,3.3
tt7037712,550,6.2
tt7039000,538,4.3
tt7039208,177,5.5
tt7039862,114,5.9
tt7040276,148,5.8
tt7040858,123,6.6
tt7040874,119489,6.9
tt7041458,278,5.3
tt7042838,1923,6.4
tt7042862,9564,5.8
tt7043012,51660,5.6
tt7043534,780,3.9
tt7044076,2006,5.6
tt7046112,130,6.6
tt7046524,195,6.1
tt7046826,1137,5.7
tt7046974,1278,7.7
tt7048622,14089,7.8
tt7048676,651,4.7
tt7049420,360,6.2
tt7049542,1042,5.7
tt7050082,144,4.7
tt7050476,170,6
tt7050870,166,6
tt7051048,733,6.4
tt7051292,218,8.2
tt7051624,1041,5.8
tt7052108,102,3.5
tt7052244,1926,5.1
tt7052270,1084,8.6
tt7052494,1475,5.1
tt7054410,593,8
tt7054636,3590,5
tt7054868,123,6.6
tt7055592,1513,6.7
tt7055824,141,7.4
tt7056732,4461,7.4
tt7056906,286,5.9
tt7057496,14970,7.6
tt7058612,269,5.8
tt7058618,139,5.1
tt7058854,100,5.7
tt7059506,1464,7.7
tt7059682,238,4.7
tt7059844,9255,4.1
tt7060344,19367,8.9
tt7060460,9097,8.5
tt7060566,414,7.1
tt7060680,117,7.8
tt7060750,136,7
tt7063130,435,6.3
tt7063210,8992,7.2
tt7064498,3111,6.5
tt7064766,834,6.9
tt7066030,442,6
tt7066244,153,2.8
tt7066382,899,4.7
tt7066546,281,5.7
tt7068818,2372,6
tt7068878,199,5.1
tt7069496,485,5.9
tt7070496,133,4.9
tt7071382,149,7.7
tt7073522,1029,5.9
tt7073710,5871,5.7
tt7074886,10566,6.1
tt7075594,753,6.3
tt7076668,221,4.2
tt7076834,6875,7.2
tt7078004,488,6.6
tt7078658,2898,5.9
tt7080138,810,6.8
tt7080434,347,5.2
tt7080686,323,7.1
tt7080960,1360,7.3
tt7081274,191,6.5
tt7081574,214,5.6
tt7083526,7728,6.6
tt7083846,303,6.4
tt7084614,217,5.2
tt7085054,158,5.5
tt7085078,110,8
tt7085164,373,6.4
tt7085632,100,4.5
tt7085724,337,6.1
tt7085842,1483,5.4
tt7086730,101,3.8
tt7087210,1603,5.5
tt7087934,529,6.7
tt7087940,162,7.4
tt7087944,251,6.7
tt7088006,357,7.7
tt7088028,428,6.8
tt7088032,283,5.5
tt7088074,389,6.4
tt7088096,456,5.8
tt7088108,156,3.9
tt7089628,181,5.7
tt7089738,213,6.4
tt7089878,965,7.3
tt7089882,157,7.3
tt7089978,102,3.5
tt7090140,490,5.9
tt7091300,1163,6.6
tt7091504,167,5.7
tt7093470,259,6.6
tt7094374,266,4.4
tt7094790,111,7
tt7095054,158,7.7
tt7095392,608,8.8
tt7095476,693,6.1
tt7095482,6176,7.3
tt7095654,1592,6.6
tt7095698,200,5.8
tt7095852,223,6.5
tt7097358,346,6.3
tt7098658,24049,7.8
tt7099566,365,4.8
tt7102426,265,6.8
tt7103742,314,5.9
tt7104578,386,5.1
tt7104984,3080,6.5
tt7105548,123,5.2
tt7105944,2222,5.9
tt7106246,233,7.2
tt7106506,257,7.5
tt7106814,340,6.1
tt7106928,275,5.7
tt7106968,268,5.3
tt7107018,104,5.2
tt7108862,216,5.8
tt7108976,344,6.5
tt7109106,307,4.8
tt7109900,1707,8.4
tt7110458,217,3.3
tt7110510,111,4.4
tt7110678,224,5.9
tt7111402,1256,5.5
tt7111818,138,6.5
tt7111828,143,6.9
tt7112154,1785,6.4
tt7112158,107,5.7
tt7115500,502,4.8
tt7115980,349,6
tt7116248,679,5.9
tt7117352,686,6.3
tt7117552,447,6.4
tt7117594,863,5.9
tt7117812,499,5.2
tt7117870,1178,5.8
tt7117966,374,8.4
tt7120532,644,6.3
tt7120602,370,5.5
tt7121252,6983,7.4
tt7121588,163,5.5
tt7121620,276,5.7
tt7122102,146,6
tt7122194,391,5.8
tt7122350,173,8.5
tt7124090,473,6.5
tt7124092,1550,6.4
tt7125262,388,7.3
tt7125498,280,7.2
tt7125860,39478,7.1
tt7126386,340,6.2
tt7126710,170,6.2
tt7126758,251,4.3
tt7126776,507,5.6
tt7127184,219,5
tt7127344,457,7.9
tt7127652,533,6.4
tt7127700,2597,7.7
tt7128042,590,5.6
tt7128066,704,7.2
tt7128254,611,7.1
tt7128732,792,6.7
tt7129926,1855,6.3
tt7130192,633,6.2
tt7131622,507214,7.6
tt7131870,6558,6.4
tt7132578,266,5.8
tt7133202,471,8.2
tt7133340,273,6.1
tt7133384,375,6.4
tt7133424,150,7.6
tt7133528,758,5.9
tt7133554,1694,7.2
tt7133686,13382,6.8
tt7133754,778,4.4
tt7134096,8816,5.3
tt7134296,254,7.3
tt7134462,168,6.9
tt7134522,149,5.3
tt7134690,265,6.8
tt7135128,234,5.6
tt7136436,210,4.6
tt7136736,1074,6.3
tt7136896,782,3.8
tt7137380,23655,6.1
tt7137846,13606,5.6
tt7138120,151,5.1
tt7138190,321,7.7
tt7138894,802,5.8
tt7139246,409,5.5
tt7139936,25038,6.7
tt7141030,404,5.9
tt7142506,1255,7.4
tt7142712,239,6.8
tt7143554,116,6.9
tt7144186,136,7
tt7144200,378,5
tt7144296,345,3.9
tt7145012,119,6.3
tt7146028,522,7
tt7146054,699,7.1
tt7146578,303,5.8
tt7146812,76905,7.5
tt7146874,263,7.5
tt7147540,6741,6.9
tt7148254,522,7.2
tt7148422,217,4.1
tt7149066,900,5.4
tt7149134,179,7.6
tt7149336,773,5.3
tt7149730,5044,6.2
tt7149916,2089,4.3
tt7151438,192,5.8
tt7151480,106,6.7
tt7153134,169,4.9
tt7153418,177,8.5
tt7153766,38858,6.3
tt7154176,166,3.9
tt7154284,138,5.3
tt7155170,532,6
tt7155178,236,6
tt7155460,546,8.2
tt7155576,316,6.6
tt7156144,1070,6.3
tt7156222,3060,6.7
tt7156436,871,5.6
tt7158430,9320,7
tt7158514,404,6.4
tt7158582,820,7.3
tt7158686,1099,5.3
tt7158736,145,5.1
tt7158904,293,5.3
tt7159382,3268,8
tt7159566,273,3.8
tt7160070,11281,7.5
tt7160176,1572,6.8
tt7160394,302,5.8
tt7161122,1899,8.1
tt7161342,173,6.5
tt7162390,1190,4.6
tt7162416,201,6.1
tt7162758,860,6.3
tt7163824,1227,6.4
tt7164066,389,6.7
tt7164084,172,5.9
tt7165212,198,4.8
tt7165346,192,4.8
tt7165426,260,6.8
tt7165454,117,5.1
tt7165594,108,6.7
tt7165808,144,6.7
tt7166042,651,4.7
tt7166214,212,8.1
tt7166310,762,8.1
tt7167630,12847,6.9
tt7167686,10615,6.9
tt7169100,333,5.2
tt7169136,124,6.2
tt7169514,737,7
tt7170698,519,6.8
tt7170950,17897,6.2
tt7172308,567,7.9
tt7172702,161,3.5
tt7173636,191,6.7
tt7173890,129,5
tt7175942,112,5.2
tt7176052,104,6.5
tt7176170,106,7.2
tt7176472,183,6.3
tt7177156,427,6.2
tt7177250,115,8.3
tt7177720,760,6.3
tt7178026,168,2.5
tt7178102,184,5.3
tt7179474,272,6.2
tt7179594,247,5.6
tt7179714,995,7.6
tt7179784,3479,8
tt7180392,386,6.1
tt7180544,6303,8.2
tt7183578,3589,7
tt7184124,659,6.6
tt7185492,517,4.4
tt7186036,480,7
tt7186092,1400,6.8
tt7187768,447,5.9
tt7187860,408,4.8
tt7188002,761,5.5
tt7188250,277,2.7
tt7188742,502,5.5
tt7188978,1837,5.4
tt7189324,332,6.1
tt7189558,449,7.5
tt7190418,210,6.3
tt7190460,3530,7.7
tt7191668,247,9.2
tt7191910,159,5.8
tt7194618,211,7.5
tt7195416,407,5.9
tt7197298,182,5.9
tt7197544,177,5.6
tt7199796,396,5.6
tt7200076,586,5.1
tt7200370,277,7
tt7200946,7598,5.2
tt7201558,219,5.2
tt7201744,111,7.2
tt7201846,1944,7.5
tt7202976,138,8.2
tt7203052,133,4.8
tt7203412,1103,4.6
tt7203520,949,6.1
tt7204006,981,6.4
tt7204348,8404,7.1
tt7205208,1887,7.2
tt7205316,3439,4.9
tt7205630,925,5.8
tt7205778,544,7.9
tt7205938,431,5.7
tt7205942,1359,7.4
tt7206474,145,6.4
tt7207156,202,6.1
tt7207398,391,3.8
tt7207478,180,5.2
tt7208564,4154,5.5
tt7208648,339,5.3
tt7209350,737,4.7
tt7209472,880,8.7
tt7209510,3418,7.5
tt7210252,323,6
tt7210264,132,5.2
tt7210426,983,7.1
tt7212726,15100,5.9
tt7213362,548,7.9
tt7213936,4306,7.5
tt7214028,185,6.2
tt7214470,1159,4.5
tt7215548,298,7.2
tt7216068,560,5.8
tt7216256,611,6.9
tt7216918,422,5.3
tt7217028,709,5.6
tt7217128,231,5.9
tt7217290,123,5.5
tt7217298,110,5.4
tt7217362,181,7.1
tt7217826,213,4.5
tt7217962,197,6
tt7218334,311,6.4
tt7218518,20084,8.1
tt7218564,161,5.9
tt7218732,3830,5.3
tt7219324,1375,6.6
tt7220118,110,5.4
tt7220640,304,6.8
tt7220696,732,6.8
tt7221072,254,4.5
tt7221634,1576,7.6
tt7221896,37592,2
tt7221950,127,4.8
tt7222228,214,3.5
tt7222290,104,6.4
tt7222296,150,5.2
tt7222304,244,6.5
tt7222552,444,6.3
tt7222598,248,8.1
tt7222976,654,8.2
tt7223050,534,5.7
tt7224496,449,6.6
tt7224520,477,5.2
tt7225386,2862,7.3
tt7225434,183,6.4
tt7227100,168,7.3
tt7227412,106,6.8
tt7227742,371,7.2
tt7228072,245,5.4
tt7228134,518,5.6
tt7229666,321,6.9
tt7229730,197,6
tt7230148,304,6.1
tt7230476,139,6.8
tt7231194,2133,8.4
tt7231342,2496,6.8
tt7231546,1906,7.6
tt7231560,560,5.8
tt7231572,1842,6.5
tt7232126,190,6.6
tt7232438,854,6.2
tt7232860,118,5.1
tt7233012,157,5.6
tt7233726,925,6.6
tt7233828,1141,9
tt7235038,974,5
tt7236034,5104,8.1
tt7236054,135,5.1
tt7236640,116,8.2
tt7237666,542,5.9
tt7238112,453,6
tt7238326,156,5.3
tt7238392,7857,4.9
tt7239146,170,7.1
tt7239688,140,6.6
tt7239700,277,5.5
tt7240478,1229,7.1
tt7240562,139,5.7
tt7240616,266,5.7
tt7241074,356,5.5
tt7241654,1339,4.9
tt7241800,106,6.2
tt7241926,2916,6.4
tt7242142,25827,7.4
tt7243006,219,6.5
tt7243686,1450,6.7
tt7243750,395,5.7
tt7243754,136,3.2
tt7245176,3039,6.7
tt7246106,627,4.8
tt7246718,332,8.4
tt7246786,111,5.8
tt7246872,151,4.8
tt7246942,192,5.4
tt7247512,128,6.5
tt7247524,492,5.7
tt7248144,1030,5.6
tt7248248,1683,5.2
tt7248518,198,4.8
tt7248884,612,7.4
tt7249854,1166,6.3
tt7249874,759,6.5
tt7250056,3957,6.3
tt7250226,148,6.8
tt7250358,1585,3.8
tt7250378,238,6.1
tt7250466,113,6.1
tt7251666,1614,6.7
tt7251888,444,7.3
tt7252000,1252,7.8
tt7253188,116,6.2
tt7253190,117,5.3
tt7253216,666,6.8
tt7253450,186,6.3
tt7254808,131,3.9
tt7255568,15103,2.4
tt7256854,583,7.2
tt7256866,9524,5.4
tt7257586,1136,8.2
tt7259100,201,5.2
tt7259986,278,6.7
tt7260048,2893,6.8
tt7260818,1633,5.6
tt7260830,180,6
tt7260848,206,6
tt7262052,536,6.4
tt7262178,460,3.3
tt7262206,533,6.2
tt7262820,182,5.9
tt7262846,335,5.1
tt7262882,6237,6.7
tt7262990,892,2.9
tt7263040,1633,3.2
tt7263182,141,4.9
tt7263664,1128,6.5
tt7263736,113,6
tt7264080,3729,6.5
tt7264116,543,7.4
tt7265272,297,6.6
tt7268388,123,6
tt7268732,606,6.7
tt7268736,379,7.7
tt7269374,427,8.6
tt7271882,366,7
tt7272242,891,7.2
tt7272948,415,4.3
tt7273546,340,8.3
tt7273648,697,6.2
tt7274806,236,6.3
tt7275232,599,2.7
tt7275352,207,5.8
tt7275816,144,4.8
tt7275822,932,3.6
tt7275830,886,7.1
tt7277680,464,7
tt7277942,269,5.3
tt7278702,111,5.9
tt7278824,4052,6.6
tt7279014,441,4.5
tt7279180,3883,6.6
tt7279296,111,6.7
tt7279868,156,6
tt7280786,2200,7
tt7280898,26283,6.8
